39 0.140000 3725 
42 0.140000 930 
45 0.140000 2350 
48 0.140000 6646 
51 0.140000 3081 
54 0.140000 5037 
57 0.140000 909 
3 0.160000 141 
6 0.160000 489 
9 0.160000 948 
12 0.160000 1006 
15 0.160000 842 
18 0.160000 2037 
21 0.160000 4544 
24 0.160000 2300 
27 0.160000 2093 
30 0.160000 1739 
33 0.160000 5338 
36 0.160000 4360 
39 0.160000 1976 
42 0.160000 1211 
45 0.160000 5564 
48 0.160000 2230 
51 0.160000 860 
54 0.160000 4165 
57 0.160000 10673 
3 0.180000 136 
6 0.180000 316 
9 0.180000 710 
12 0.180000 523 
15 0.180000 877 
18 0.180000 1130 
21 0.180000 733 
24 0.180000 1609 
27 0.180000 1344 
30 0.180000 2751 
33 0.180000 1015 
36 0.180000 5627 
39 0.180000 2154 
42 0.180000 1737 
45 0.180000 652 
48 0.180000 7749 
51 0.180000 847 
54 0.180000 5429 
57 0.180000 10368 
3 0.200000 129 
6 0.200000 329 
9 0.200000 718 
12 0.200000 707 
15 0.200000 673 
18 0.200000 1239 
21 0.200000 1677 
24 0.200000 1593 
27 0.200000 1886 
30 0.200000 3449 
33 0.200000 1800 
36 0.200000 1133 
39 0.200000 550 
42 0.200000 3089 
45 0.200000 366 
48 0.200000 765 
51 0.200000 1195 
54 0.200000 1826 
57 0.200000 7197 
3 0.220000 162 
6 0.220000 396 
9 0.220000 619 
12 0.220000 939 
15 0.220000 600 
18 0.220000 1477 
21 0.220000 670 
24 0.220000 2478 
27 0.220000 1196 
30 0.220000 3038 
33 0.220000 1137 
36 0.220000 5955 
39 0.220000 4377 
42 0.220000 1798 
45 0.220000 1590 
48 0.220000 7561 
51 0.220000 6288 
54 0.220000 9072 
57 0.220000 6362 
3 0.240000 215 
6 0.240000 402 
9 0.240000 575 
12 0.240000 597 
15 0.240000 375 
18 0.240000 533 
21 0.240000 1088 
24 0.240000 1504 
27 0.240000 1602 
30 0.240000 2549 
33 0.240000 3015 
36 0.240000 3139 
39 0.240000 1603 
42 0.240000 2352 
45 0.240000 1143 
48 0.240000 3885 
51 0.240000 4731 
54 0.240000 1585 
57 0.240000 10745 
3 0.260000 147 
6 0.260000 368 
9 0.260000 543 
12 0.260000 280 
15 0.260000 454 
18 0.260000 1342 
21 0.260000 1404 
24 0.260000 1262 
27 0.260000 2800 
30 0.260000 924 
33 0.260000 1191 
36 0.260000 2027 
39 0.260000 5170 
42 0.260000 415 
45 0.260000 531 
48 0.260000 7655 
51 0.260000 5483 
54 0.260000 5484 
57 0.260000 1206 
3 0.280000 182 
6 0.280000 615 
9 0.280000 580 
12 0.280000 550 
15 0.280000 708 
18 0.280000 622 
21 0.280000 2144 
24 0.280000 1534 
27 0.280000 2004 
30 0.280000 3761 
33 0.280000 2192 
36 0.280000 3402 
39 0.280000 3676 
42 0.280000 2038 
45 0.280000 7676 
48 0.280000 1539 
51 0.280000 8626 
54 0.280000 3613 
57 0.280000 9426 
3 0.300000 127 
6 0.300000 489 
9 0.300000 263 
12 0.300000 475 
15 0.300000 700 
18 0.300000 849 
21 0.300000 170 
24 0.300000 1805 
27 0.300000 1670 
30 0.300000 1374 
33 0.300000 3090 
36 0.300000 1079 
39 0.300000 4523 
42 0.300000 1753 
45 0.300000 6076 
48 0.300000 617 
51 0.300000 7169 
54 0.300000 3599 
57 0.300000 4095 
3 0.320000 141 
6 0.320000 394 
9 0.320000 492 
12 0.320000 278 
15 0.320000 726 
18 0.320000 1570 
21 0.320000 977 
24 0.320000 1703 
27 0.320000 1307 
30 0.320000 1484 
33 0.320000 2502 
36 0.320000 974 
39 0.320000 11637 
42 0.320000 4930 
45 0.320000 2057 
48 0.320000 5308 
51 0.320000 3279 
54 0.320000 1124 
57 0.320000 2466 
3 0.340000 181 
6 0.340000 231 
9 0.340000 426 
12 0.340000 1007 
15 0.340000 951 
18 0.340000 892 
21 0.340000 1281 
24 0.340000 3492 
27 0.340000 3196 
30 0.340000 3781 
33 0.340000 5008 
36 0.340000 2202 
39 0.340000 4458 
42 0.340000 1547 
45 0.340000 4099 
48 0.340000 13765 
51 0.340000 3193 
54 0.340000 3517 
57 0.340000 6795 
3 0.360000 179 
6 0.360000 334 
9 0.360000 811 
12 0.360000 1152 
15 0.360000 1317 
18 0.360000 2445 
21 0.360000 743 
24 0.360000 479 
27 0.360000 4041 
30 0.360000 1429 
33 0.360000 5958 
36 0.360000 2898 
39 0.360000 790 
42 0.360000 2342 
45 0.360000 6405 
48 0.360000 3829 
51 0.360000 1141 
54 0.360000 5086 
57 0.360000 1010 
3 0.380000 200 
6 0.380000 409 
9 0.380000 797 
12 0.380000 1252 
15 0.380000 1246 
18 0.380000 992 
21 0.380000 1670 
24 0.380000 2053 
27 0.380000 2127 
30 0.380000 3038 
33 0.380000 6913 
36 0.380000 6894 
39 0.380000 4869 
42 0.380000 4261 
45 0.380000 6268 
48 0.380000 1846 
51 0.380000 1438 
54 0.380000 6779 
57 0.380000 1338 
3 0.400000 147 
6 0.400000 464 
9 0.400000 896 
12 0.400000 839 
15 0.400000 694 
18 0.400000 2419 
21 0.400000 2056 
24 0.400000 1129 
27 0.400000 5242 
30 0.400000 2248 
33 0.400000 3668 
36 0.400000 2492 
39 0.400000 4511 
42 0.400000 2127 
45 0.400000 2773 
48 0.400000 11298 
51 0.400000 2615 
54 0.400000 5076 
57 0.400000 1371 
3 0.420000 186 
6 0.420000 458 
9 0.420000 603 
12 0.420000 553 
15 0.420000 1155 
18 0.420000 576 
21 0.420000 1081 
24 0.420000 1590 
27 0.420000 1131 
30 0.420000 4851 
33 0.420000 1146 
36 0.420000 3865 
39 0.420000 3858 
42 0.420000 3569 
45 0.420000 2047 
48 0.420000 2350 
51 0.420000 1108 
54 0.420000 3679 
57 0.420000 1138 
3 0.440000 133 
6 0.440000 456 
9 0.440000 962 
12 0.440000 803 
15 0.440000 1665 
18 0.440000 2370 
21 0.440000 403 
24 0.440000 1533 
27 0.440000 954 
30 0.440000 2292 
33 0.440000 6309 
36 0.440000 1603 
39 0.440000 2873 
42 0.440000 5064 
45 0.440000 2478 
48 0.440000 8344 
51 0.440000 2991 
54 0.440000 2056 
57 0.440000 315 
3 0.460000 430 
6 0.460000 675 
9 0.460000 541 
12 0.460000 1366 
15 0.460000 1095 
18 0.460000 1625 
21 0.460000 2574 
24 0.460000 1901 
27 0.460000 3198 
30 0.460000 1441 
33 0.460000 1925 
36 0.460000 2571 
39 0.460000 353 
42 0.460000 2311 
45 0.460000 4871 
48 0.460000 2391 
51 0.460000 6848 
54 0.460000 9528 
57 0.460000 2080 
3 0.480000 339 
6 0.480000 856 
9 0.480000 748 
12 0.480000 821 
15 0.480000 1241 
18 0.480000 3800 
21 0.480000 2327 
24 0.480000 2843 
27 0.480000 1642 
30 0.480000 3359 
33 0.480000 2693 
36 0.480000 3221 
39 0.480000 3378 
42 0.480000 2044 
45 0.480000 10439 
48 0.480000 11927 
51 0.480000 1021 
54 0.480000 3403 
57 0.480000 2669 
3 0.500000 217 
6 0.500000 769 
9 0.500000 1173 
12 0.500000 812 
15 0.500000 1227 
18 0.500000 2513 
21 0.500000 2232 
24 0.500000 1812 
27 0.500000 2474 
30 0.500000 4536 
33 0.500000 3481 
36 0.500000 2800 
39 0.500000 6142 
42 0.500000 3922 
45 0.500000 693 
48 0.500000 7945 
51 0.500000 2774 
54 0.500000 1009 
57 0.500000 5740 
3 0.520000 210 
6 0.520000 671 
9 0.520000 950 
12 0.520000 1295 
15 0.520000 1268 
18 0.520000 3063 
21 0.520000 3817 
24 0.520000 4703 
27 0.520000 2933 
30 0.520000 2317 
33 0.520000 10842 
36 0.520000 2688 
39 0.520000 2369 
42 0.520000 2761 
45 0.520000 6518 
48 0.520000 2511 
51 0.520000 7748 
54 0.520000 3379 
57 0.520000 8908 
3 0.540000 290 
6 0.540000 614 
9 0.540000 721 
12 0.540000 550 
15 0.540000 2978 
18 0.540000 2916 
21 0.540000 3047 
24 0.540000 2786 
27 0.540000 3425 
30 0.540000 4756 
33 0.540000 1981 
36 0.540000 4982 
39 0.540000 3720 
42 0.540000 4309 
45 0.540000 23948 
48 0.540000 6347 
51 0.540000 7211 
54 0.540000 6073 
57 0.540000 8093 
3 0.560000 242 
6 0.560000 982 
9 0.560000 892 
12 0.560000 1299 
15 0.560000 2125 
18 0.560000 2361 
21 0.560000 739 
24 0.560000 3377 
27 0.560000 2729 
30 0.560000 5926 
33 0.560000 12848 
36 0.560000 9702 
39 0.560000 5482 
42 0.560000 8040 
45 0.560000 1535 
48 0.560000 5097 
51 0.560000 9899 
54 0.560000 6643 
57 0.560000 13466 
3 0.580000 335 
6 0.580000 644 
9 0.580000 2219 
12 0.580000 1555 
15 0.580000 1402 
18 0.580000 5251 
21 0.580000 2926 
24 0.580000 2056 
27 0.580000 2007 
30 0.580000 3899 
33 0.580000 6956 
36 0.580000 4037 
39 0.580000 6604 
42 0.580000 15643 
45 0.580000 8105 
48 0.580000 9795 
51 0.580000 7615 
54 0.580000 9208 
57 0.580000 12113 
3 0.600000 369 
6 0.600000 878 
9 0.600000 1610 
12 0.600000 1837 
15 0.600000 2572 
18 0.600000 2445 
21 0.600000 3151 
24 0.600000 1961 
27 0.600000 3377 
30 0.600000 4033 
33 0.600000 2066 
36 0.600000 5093 
39 0.600000 10592 
42 0.600000 1689 
45 0.600000 1982 
48 0.600000 13222 
51 0.600000 7905 
54 0.600000 3241 
57 0.600000 3265 
3 0.620000 276 
6 0.620000 1144 
9 0.620000 1617 
12 0.620000 1686 
15 0.620000 2928 
18 0.620000 4289 
21 0.620000 6722 
24 0.620000 2113 
27 0.620000 3264 
30 0.620000 5198 
33 0.620000 10085 
36 0.620000 6886 
39 0.620000 3790 
42 0.620000 3142 
45 0.620000 6760 
48 0.620000 12932 
51 0.620000 10126 
54 0.620000 6545 
57 0.620000 10597 
3 0.640000 448 
6 0.640000 855 
9 0.640000 1475 
12 0.640000 2113 
15 0.640000 2365 
18 0.640000 3731 
21 0.640000 3737 
24 0.640000 5843 
27 0.640000 4306 
30 0.640000 9476 
33 0.640000 5749 
36 0.640000 13293 
39 0.640000 3602 
42 0.640000 4875 
45 0.640000 6316 
48 0.640000 3713 
51 0.640000 2877 
54 0.640000 3496 
57 0.640000 9290 
3 0.660000 619 
6 0.660000 1554 
9 0.660000 1714 
12 0.660000 2335 
15 0.660000 3105 
18 0.660000 2472 
21 0.660000 8169 
24 0.660000 3166 
27 0.660000 9306 
30 0.660000 5382 
33 0.660000 3624 
36 0.660000 3613 
39 0.660000 13282 
42 0.660000 3634 
45 0.660000 5421 
48 0.660000 13237 
51 0.660000 8250 
54 0.660000 3862 
57 0.660000 21472 
3 0.680000 1122 
6 0.680000 1868 
9 0.680000 1796 
12 0.680000 4701 
15 0.680000 3337 
18 0.680000 4291 
21 0.680000 5252 
24 0.680000 1622 
27 0.680000 3066 
30 0.680000 5472 
33 0.680000 3164 
36 0.680000 2228 
39 0.680000 2211 
42 0.680000 840 
45 0.680000 11278 
48 0.680000 10089 
51 0.680000 30452 
54 0.680000 21513 
57 0.680000 10630 
3 0.700000 584 
6 0.700000 1568 
9 0.700000 3997 
12 0.700000 1563 
15 0.700000 3226 
18 0.700000 8136 
21 0.700000 6658 
24 0.700000 8816 
27 0.700000 14895 
30 0.700000 10703 
33 0.700000 16318 
36 0.700000 13174 
39 0.700000 9409 
42 0.700000 27742 
45 0.700000 5979 
48 0.700000 7582 
51 0.700000 9763 
54 0.700000 15708 
57 0.700000 8029 
3 0.720000 756 
6 0.720000 2884 
9 0.720000 3279 
12 0.720000 3738 
15 0.720000 5438 
18 0.720000 4087 
21 0.720000 4827 
24 0.720000 7947 
27 0.720000 8670 
30 0.720000 5789 
33 0.720000 6011 
36 0.720000 22743 
39 0.720000 12980 
42 0.720000 9901 
45 0.720000 15072 
48 0.720000 6597 
51 0.720000 20377 
54 0.720000 12448 
57 0.720000 13696 
3 0.740000 1174 
6 0.740000 2099 
9 0.740000 3223 
12 0.740000 4514 
15 0.740000 6776 
18 0.740000 6561 
21 0.740000 8048 
24 0.740000 8110 
27 0.740000 12742 
30 0.740000 13347 
33 0.740000 5943 
36 0.740000 11374 
39 0.740000 11539 
42 0.740000 5798 
45 0.740000 13513 
48 0.740000 9623 
51 0.740000 25135 
54 0.740000 80080 
57 0.740000 3212 
3 0.760000 2022 
6 0.760000 2344 
9 0.760000 3004 
12 0.760000 7467 
15 0.760000 8690 
18 0.760000 7725 
21 0.760000 20880 
24 0.760000 9486 
27 0.760000 12849 
30 0.760000 13700 
33 0.760000 18233 
36 0.760000 11253 
39 0.760000 14302 
42 0.760000 21163 
45 0.760000 39310 
48 0.760000 13697 
51 0.760000 22185 
54 0.760000 27532 
57 0.760000 13898 
3 0.780000 1633 
6 0.780000 2069 
9 0.780000 4972 
12 0.780000 6503 
15 0.780000 4479 
18 0.780000 14785 
21 0.780000 8157 
24 0.780000 3409 
27 0.780000 9985 
30 0.780000 6085 
33 0.780000 4102 
36 0.780000 8642 
39 0.780000 15439 
42 0.780000 39896 
45 0.780000 7182 
48 0.780000 30241 
51 0.780000 47907 
54 0.780000 14149 
57 0.780000 37681 
3 0.800000 2384 
6 0.800000 4132 
9 0.800000 3730 
12 0.800000 6224 
15 0.800000 8271 
18 0.800000 9369 
21 0.800000 17795 
24 0.800000 18922 
27 0.800000 13807 
30 0.800000 27730 
33 0.800000 25376 
36 0.800000 31662 
39 0.800000 45552 
42 0.800000 52008 
45 0.800000 11698 
48 0.800000 54221 
51 0.800000 44761 
54 0.800000 66725 
57 0.800000 17488 
3 0.820000 2591 
6 0.820000 4787 
9 0.820000 7467 
12 0.820000 11126 
15 0.820000 12706 
18 0.820000 8470 
21 0.820000 19132 
24 0.820000 19424 
27 0.820000 27274 
30 0.820000 17033 
33 0.820000 23508 
36 0.820000 39030 
39 0.820000 34017 
42 0.820000 18333 
45 0.820000 11759 
48 0.820000 66859 
51 0.820000 5968 
54 0.820000 22332 
57 0.820000 43387 
3 0.840000 4158 
6 0.840000 6429 
9 0.840000 5776 
12 0.840000 17733 
15 0.840000 21753 
18 0.840000 19897 
21 0.840000 20228 
24 0.840000 30150 
27 0.840000 26569 
30 0.840000 55270 
33 0.840000 30542 
36 0.840000 73650 
39 0.840000 24520 
42 0.840000 120495 
45 0.840000 57352 
48 0.840000 164506 
51 0.840000 59888 
54 0.840000 28174 
57 0.840000 34232 
3 0.860000 5281 
6 0.860000 9317 
9 0.860000 13012 
12 0.860000 20101 
15 0.860000 9296 
18 0.860000 24187 
21 0.860000 12078 
24 0.860000 33809 
27 0.860000 90399 
30 0.860000 64313 
33 0.860000 84827 
36 0.860000 51062 
39 0.860000 67271 
42 0.860000 64240 
45 0.860000 138921 
48 0.860000 77358 
51 0.860000 138616 
54 0.860000 108480 
57 0.860000 50676 
3 0.880000 8081 
6 0.880000 13131 
9 0.880000 17622 
12 0.880000 40207 
15 0.880000 35856 
18 0.880000 51602 
21 0.880000 37764 
24 0.880000 57927 
27 0.880000 118436 
30 0.880000 81770 
33 0.880000 84563 
36 0.880000 89948 
39 0.880000 46075 
42 0.880000 114249 
45 0.880000 41552 
48 0.880000 102659 
51 0.880000 118808 
54 0.880000 215559 
57 0.880000 234416 
3 0.900000 10809 
6 0.900000 25566 
9 0.900000 42890 
12 0.900000 54467 
15 0.900000 51636 
18 0.900000 51803 
21 0.900000 82018 
24 0.900000 178518 
27 0.900000 73018 
30 0.900000 143540 
33 0.900000 117522 
36 0.900000 95000 
39 0.900000 187898 
42 0.900000 342292 
45 0.900000 167951 
48 0.900000 93694 
51 0.900000 98183 
54 0.900000 52576 
57 0.900000 201802 
3 0.920000 23871 
6 0.920000 53832 
9 0.920000 47525 
12 0.920000 132517 
15 0.920000 88028 
18 0.920000 243640 
21 0.920000 193538 
24 0.920000 157315 
27 0.920000 183777 
30 0.920000 144786 
33 0.920000 249210 
36 0.920000 249990 
39 0.920000 316248 
42 0.920000 184164 
45 0.920000 375522 
48 0.920000 478249 
51 0.920000 274916 
54 0.920000 260650 
57 0.920000 324254 
3 0.940000 75244 
6 0.940000 57849 
9 0.940000 210381 
12 0.940000 217387 
15 0.940000 195203 
18 0.940000 429677 
21 0.940000 429046 
24 0.940000 551502 
27 0.940000 313670 
30 0.940000 897911 
33 0.940000 506491 
36 0.940000 549857 
39 0.940000 489932 
42 0.940000 623569 
45 0.940000 1141903 
48 0.940000 728203 
51 0.940000 643304 
54 0.940000 1353024 
57 0.940000 968758 
3 0.960000 163231 
6 0.960000 243302 
9 0.960000 520943 
12 0.960000 498393 
15 0.960000 802572 
18 0.960000 1189628 
21 0.960000 1028397 
24 0.960000 1644253 
27 0.960000 1048106 
30 0.960000 1403983 
33 0.960000 2968655 
36 0.960000 1862118 
39 0.960000 3696955 
42 0.960000 2536151 
45 0.960000 3497612 
48 0.960000 3912098 
51 0.96
